2016/01/30 14:02:22 Process Name : ActivateDesktop, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1156.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2964URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 18632.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6016URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 175596.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1180URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : GoogleInputHandler, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5192.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4600URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : IDMan, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5476.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 416URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : IEMonitor, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1376.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3892URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : Project, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 20.19029487521859, RAM usage : 9028.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4688URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : SearchFilterHost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 3356.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6588URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : StikyNot, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 4012.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2932URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 94764.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3048URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 106992.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2700URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 57896.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3520URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome#3, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 39984.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5604URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome#4, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 141892.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6372URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : chrome#5, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 41216.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5320URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : conhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5540URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : conhost#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1036.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6620URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : eclipse, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1231536.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4384URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : explorer, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.1581887987836534, RAM usage : 103128.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3640URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : javaw, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 306008.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4832URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : notepad++, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 18296.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6708URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : powershell, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 68164.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4444URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : services, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 608URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : taskhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 4264.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6632URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : taskhostex, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5888.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3284URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : uTorrent, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 15612.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4160URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : utorrentie, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.7241626640361679, RAM usage : 20884.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3084URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : utorrentie#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 16992.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3232URLs : [], Type : Windows
2016/01/30 14:02:22 Process Name : utorrentie#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5676.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6132URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : ActivateDesktop, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 2312.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2964URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 37264.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6016URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 351156.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1180URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : GoogleInputHandler, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 10384.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4600URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : IDMan, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 10952.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 416URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : IEMonitor, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.06450497266501776, RAM usage : 2752.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3892URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : Project, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.4532763177161412, RAM usage : 67064.0, Sent Data : 4525.863795883503, Received Data : 7000.02717115196, Process ID : 4688URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : SearchFilterHost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 3355.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6588URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : StikyNot, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 8024.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2932URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.2815432594424546, RAM usage : 189376.0, Sent Data : 5934.224558563738, Received Data : 5100.805200878894, Process ID : 3048URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 213984.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2700URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 115792.0, Sent Data : 660.3874009948387, Received Data : 449.931011322937, Process ID : 3520URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome#3, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 79968.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5604URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome#4, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.1667266872689594, RAM usage : 285344.0, Sent Data : 3449.4781329982047, Received Data : 975.0959559808373, Process ID : 6372URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : chrome#5, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 81888.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5320URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : conhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1840.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5540URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : conhost#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.09025321013195418, RAM usage : 2072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6620URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : eclipse, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 2462536.0, Sent Data : 105.95657668733918, Received Data : 0.0, Process ID : 4384URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : explorer, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.1682312328168316, RAM usage : 199940.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3640URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : javaw, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 5.534112824190188, RAM usage : 626752.0, Sent Data : 22233.244568103142, Received Data : 295.24921445042855, Process ID : 4832URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : notepad++, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 36592.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6708URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : powershell, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 136328.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4444URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : taskhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 8528.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6632URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : taskhostex, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 11776.0, Sent Data : 0.0, Received Data : 270.42536366533096, Process ID : 3284URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : uTorrent, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.15383550236697818, RAM usage : 31216.0, Sent Data : 0.0, Received Data : 3.070004666305774, Process ID : 4160URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : utorrentie, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.1578377756688296, RAM usage : 41768.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3084URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : utorrentie#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 33984.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3232URLs : [], Type : Windows
2016/01/30 14:03:53 Process Name : utorrentie#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 11352.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6132URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 37028.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6132, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.014371924387485507, RAM usage : 172340.0, Sent Data : 33.408213882145446, Received Data : 42.312241723061504, Process ID : 4752, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : GoogleInputHandler, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 10176.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 324, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : IDMan, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 10992.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3416, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : IEMonitor, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.012866367021810784, RAM usage : 2752.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1668, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : Project, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.4787295956700082, RAM usage : 63584.0, Sent Data : 576.1246128302366, Received Data : 1225.7096073072587, Process ID : 5584, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : chrome, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.23434631650122065, RAM usage : 143344.0, Sent Data : 6423.145916972336, Received Data : 25715.89718315416, Process ID : 4580, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : chrome#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.2953749225007513, RAM usage : 99688.0, Sent Data : 85.6759306293966, Received Data : 30.138170173610003, Process ID : 5076, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : chrome#4, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 52872.0, Sent Data : 0.0, Received Data : 11449.842461565882, Process ID : 3636, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : conhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 2760.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6964, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : conhost#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.03851991287286298, RAM usage : 2072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6084, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : eclipse, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.5917699200712304, RAM usage : 2345724.0, Sent Data : 30965.592171519023, Received Data : 0.0, Process ID : 5860, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : explorer, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.290612066988565, RAM usage : 133064.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3804, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : javaw, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.3505246010264178, RAM usage : 694520.0, Sent Data : 63585.340290452375, Received Data : 0.0, Process ID : 244, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : powershell, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 145456.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3288, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : taskhostex, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 23316.0, Sent Data : 0.0, Received Data : 2039.833864884266, Process ID : 4536, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : uTorrent, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.09427036699344599, RAM usage : 27316.0, Sent Data : 114.55606001208459, Received Data : 3.049660487693537, Process ID : 3396, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : utorrentie, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 40932.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1628, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : utorrentie#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 24.069697807146476, RAM usage : 68084.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6288, URLs : [], Type : Windows
2016/01/30 17:59:54 Process Name : utorrentie#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 11216.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5348, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : ActivateDesktop, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 2296.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 804, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 36976.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6132, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 4.106002509340337, RAM usage : 187168.0, Sent Data : 9049.17294750194, Received Data : 275.8783475856072, Process ID : 4752, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : GoogleInputHandler, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 10176.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 324, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : IDMan, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 11128.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3416, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : IEMonitor, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.025414931573700308, RAM usage : 2752.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1668, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : Project, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.5366304356197817, RAM usage : 63864.0, Sent Data : 943.2857090342558, Received Data : 1215.1542664567635, Process ID : 5584, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : chrome, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 4.116659577429666, RAM usage : 143164.0, Sent Data : 349645.1478445046, Received Data : 432074.179164877, Process ID : 4580, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : chrome#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.0291364031961934, RAM usage : 101492.0, Sent Data : 41713.52172082531, Received Data : 10981.505546564655, Process ID : 5076, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : chrome#4, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.80120545248794, RAM usage : 26367.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3636, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : chrome#5, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 0.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 184, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : conhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6964, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : conhost#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.025524117872111157, RAM usage : 2072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6084, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : eclipse, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 8.719972922278817, RAM usage : 2369376.0, Sent Data : 123340.2510250113, Received Data : 25.556810160519625, Process ID : 5860, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : explorer, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.384753616582137, RAM usage : 134540.0, Sent Data : 1971.2222138788259, Received Data : 0.0, Process ID : 3804, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : javaw, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.278502564761051, RAM usage : 678352.0, Sent Data : 68040.59535534086, Received Data : 153.323074195574, Process ID : 244, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : powershell, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 145516.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3288, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : taskhostex, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.025714555915198375, RAM usage : 15352.0, Sent Data : 0.0, Received Data : 269.63568240207513, Process ID : 4536, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : uTorrent, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0896583497896974, RAM usage : 27480.0, Sent Data : 162.2229490931719, Received Data : 3.128522528389942, Process ID : 3396, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : utorrentie, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 41052.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 1628, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : utorrentie#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 25.150525185308297, RAM usage : 67844.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6288, URLs : [], Type : Windows
2016/01/30 18:01:26 Process Name : utorrentie#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 11356.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5348, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 18408.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3296, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 102420.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4444, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : GoogleInputHandler, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5096.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3252, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : IDMan, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5504.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3028, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : IEMonitor, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1380.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4200, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : Project, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 21.837646705310565, RAM usage : 8632.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5196, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : SearchFilterHost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1572.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5192, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : chrome, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 47712.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2528, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : chrome#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 80652.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 6120, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : chrome#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 46156.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 2956, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : chrome#3, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 56672.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3744, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : chrome#4, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 54548.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5072, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : conhost, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 928.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3712, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : conhost#1, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1032.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5568, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : eclipse, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 1039592.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5900, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : explorer, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 1.1058035685218877, RAM usage : 77096.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3336, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : javaw, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 19.72517441871281, RAM usage : 321428.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 5972, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : powershell, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 74940.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3228, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : taskhostex, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 7224.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3108, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : uTorrent, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 13672.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 3096, URLs : [], Type : Windows
2016/01/30 18:49:04 Process Name : utorrentie#2, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 5548.0, Sent Data : 0.0, Received Data : 0.0, Process ID : 4340, URLs : [], Type : Windows
2016/01/30 18:50:36 Process Name : BtvStack, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.0, RAM usage : 36816.0, Sent Data : 0.0, Received Data : 0.0, Process ID : �, URLs : [], Type : Windows
2016/01/30 18:50:36 Process Name : CCC, MAC ID : 74:86:7A:4D:CE:96, CPU usage : 0.050876859167422614, RAM usage : 204176.0, Sent Data : 29.566390820589085, Received Data : 0.0, Process ID : \, URLs : [], Type : Windows
